E,Sl,Sn,Sa,Cll,Cnl,Cal,Cln,Cnn,Can,Cla,Cna,Caa,Cs,Nlh,Nnh,Nah,Dl,Dn,Da,Hcn,Hcs,I,theta,Pl,Pn,Pa,Ql,Qn,Qa,Ra,I3,I2,I1,Nlh3,Nlh2,Nlh1,Nnh3,Nnh2,Nnh1,Nah3,Nah2,Nah1,Cll3,Cll2,Cll1,Cnl3,Cnl2,Cnl1,Cal3,Cal2,Cal1,Cln3,Cln2,Cln1,Cnn3,Cnn2,Cnn1,Can3,Can2,Can1,Cla3,Cla2,Cla1,Cna3,Cna2,Cna1,Caa3,Caa2,Caa1
843.5824522,0.094206028,0.1209533,0.119883062,0.84201849,0.288091865,0.779004307,0.028964515,0.229916336,0.122102235,0.608776949,0.701493977,0.096458784,0.110454119,0.551495369,0.683904846,0.245315049,2.46913044,3.23519117,5.451048017,0.65035055,0.871156127,0.26039941,0.990476776,0.081116618,0.493847994,0.402371889,0.207971597,0.084412407,0.547538315,0.336994535,9.78119823,6.041597639,2.041597639,6.95546705,2.868771593,0.86936849,1.644272099,0.680688043,0.230323068,0.315708651,0.128589422,0.023414317,8.436153825,3.660743842,1.196381188,0.546796365,0.308576528,0.156933058,0.102653701,0.058783908,0.015950469,3.834715231,2.063577214,0.754309901,2.21340051,0.945429078,0.335926328,0.177947839,0.092633387,0.019374059,5.69302693,2.671383591,0.919718105,1.356443781,0.607709658,0.223626853,0.451893974,0.183197094,0.031386225
1702.191167,0.046482685,0.056016619,0.160666575,0.34602804,0.63350608,0.771553834,0.169833209,0.362675415,0.500379309,0.530347619,0.640299069,0.879927562,0.424165239,0.520840006,0.88783119,0.727309146,3.504751242,3.68293674,5.030554558,0.459200035,0.227818831,0.463948844,0.994629975,0.145567906,0.492643459,0.355022201,0.438631029,0.484234633,0.644278563,0.191896997,10.39184653,6.855795375,2.855795375,6.787015833,2.796578214,0.821480215,1.88408948,0.78346692,0.298499724,0.474284709,0.19655059,0.068495224,8.159607886,3.549371399,1.135688844,0.606719276,0.367310525,0.206817482,0.15660811,0.092344929,0.047932589,3.645265924,1.916696425,0.692087591,2.448494277,1.081033018,0.432708769,0.256372555,0.134169409,0.058720006,5.227607379,2.411975675,0.778931165,1.468136881,0.689660928,0.291548258,0.668720513,0.286116384,0.097410799
1171.781106,0.083549379,0.048262565,0.057367972,0.941813209,0.624050327,0.570527148,0.321674448,0.848028861,0.90496462,0.068609042,0.377179563,0.780413876,0.383833349,0.033124472,0.862695253,0.805800212,3.724229584,3.412671117,6.991646796,0.120205483,0.518378612,0.197195512,0.988990022,0.082370774,0.361663327,0.56679346,0.111471973,0.06100233,0.652433499,0.868343144,9.591586537,5.788782049,1.788782049,4.107018974,1.648008132,0.059595394,1.854529617,0.770798407,0.290096277,0.50010827,0.20761783,0.075836494,5.120249769,2.183183358,0.084626755,0.740854429,0.431718849,0.271880389,0.202201644,0.116639831,0.07310914,2.221900272,1.118850745,0.048450506,2.430106531,1.069406466,0.421871167,0.272042365,0.143022158,0.063988898,3.212748575,1.432195508,0.054933119,1.400616263,0.677739509,0.274201816,0.705342943,0.307030129,0.114381957
1434.774287,0.029561844,0.052260028,0.061739032,0.727343334,0.635497589,0.870885602,0.27210446,0.516052029,0.255391705,0.157502455,0.704255809,0.896721563,0.334459618,0.486856193,0.9479095,0.686938956,4.241747055,1.946573342,6.063915146,0.675243468,0.29580661,0.269339178,0.98882635,0.11427951,0.229677424,0.301954973,0.113900202,0.326537733,0.643087056,0.386714976,9.808017534,6.077356712,2.077356712,6.600274781,2.716546335,0.768392402,1.954741572,0.813746388,0.318585104,0.461002917,0.190858393,0.064719401,7.951369938,3.482136347,1.073169419,0.656056231,0.384418075,0.222320045,0.15390504,0.089972107,0.045629672,3.45201257,1.832563259,0.632589286,2.556392615,1.142396772,0.46171502,0.244141667,0.129060271,0.057329721,5.069835623,2.414826018,0.745807217,1.540799363,0.722662499,0.312341182,0.663415854,0.27895409,0.103337286
1631.896901,0.058719218,0.057763,0.093873988,0.787070417,0.399388543,0.437658857,0.314613374,0.427207267,0.387744535,0.155284205,0.879350988,0.672572058,0.179700212,0.507563694,0.884372333,0.69489714,3.450002044,2.69248319,4.395755211,0.750382942,0.592882761,0.723505164,0.945914886,0.075837617,0.286664857,0.438064402,0.814567898,0.203000602,0.628444729,0.335500739,11.17051549,7.894020658,3.894020658,6.714062498,2.765312499,0.800740624,1.880021864,0.781723656,0.297343358,0.463621159,0.191980497,0.06546373,8.136899267,3.513288462,1.101887884,0.616261424,0.365800657,0.206952851,0.149671715,0.088864606,0.042642727,3.607468203,1.87999365,0.671080056,2.480343234,1.084680441,0.428612592,0.245887583,0.130628672,0.052319379,5.168434415,2.438996092,0.760241065,1.467919617,0.689512634,0.270608564,0.65281191,0.277951863,0.095751854
2722.08925,0.029154842,0.17394507,0.124257437,0.750600965,0.371545972,0.213819175,0.306581111,0.434434352,0.146213189,0.631934404,0.218720967,0.401448628,0.180390643,0.225876261,0.823847541,0.07731364,2.679679498,4.058761006,6.543323518,0.736246118,0.796175503,0.863786842,0.971945847,0.123245356,0.388039254,0.415858357,0.069160026,0.757939685,0.473060786,0.534610588,11.59136053,8.45514737,4.45514737,5.166190057,2.101938596,0.360702602,1.808844709,0.751219161,0.27710871,0.260436188,0.104901223,0.007701145,6.332269775,2.766953608,0.512657699,0.658522236,0.381350413,0.221997737,0.09436885,0.053548478,0.005922244,2.775741761,1.483507693,0.309247336,2.375785693,1.039179409,0.398366606,0.140497336,0.07328088,0.006935682,4.438089436,1.99331541,0.359126984,1.555767096,0.702186437,0.358465608,0.369338348,0.15110282,0.010582011
814.4400329,0.030437024,0.060048101,0.084247704,0.805526781,0.280245731,0.960486346,0.492150794,0.823559428,0.747043741,0.951093215,0.92692197,0.707475367,0.430227673,0.130806976,0.239408511,0.447831428,2.636511468,3.614848999,5.8162923,0.777205142,0.778395218,0.477653557,0.991631304,0.129610292,0.453103662,0.700331156,0.269319979,0.327010937,0.408228113,0.463074019,10.43296067,6.910614228,2.910614228,4.643784334,1.878050429,0.212190118,1.121544409,0.456661889,0.081719053,0.38233654,0.157144231,0.042355673,5.731637265,2.461186375,0.304960158,0.424740261,0.238596577,0.071601087,0.144196536,0.084907889,0.037901838,2.896190061,1.496269384,0.198023106,1.520956197,0.63883159,0.125379729,0.236644785,0.119503951,0.038847464,3.664167824,1.7145581,0.209301368,0.891732863,0.388608007,0.076289339,0.544546414,0.221692584,0.062530895
2013.624504,0.052403523,0.067528516,0.108489544,0.428959811,0.291056768,0.648738423,0.825792851,0.196468016,0.977433415,0.656330275,0.201777497,0.266595994,0.153058016,0.994176811,0.510116307,0.829571256,4.212320952,3.916891134,6.855168089,0.109226625,0.185843455,0.596688972,0.977365642,0.096107288,0.390787085,0.606538905,0.38972116,0.06587313,0.360500477,0.056260862,10.79006691,7.386755887,3.386755887,9.388001577,3.91128639,1.560903305,1.439896777,0.593098619,0.172222084,0.507928943,0.210969547,0.0780598,11.09265493,4.912794389,2.050209205,0.405460533,0.241366784,0.100091885,0.144476307,0.087248968,0.044453901,5.505362442,2.86847062,1.406631491,1.92206999,0.83521214,0.245528574,0.29731559,0.15979136,0.069321652,7.135234167,3.501778458,1.437901341,1.079789103,0.514768137,0.159634559,0.724317694,0.316750201,0.120366395
2266.527537,0.059306692,0.07700898,0.328321081,0.619844153,0.773386578,0.145083876,0.78188635,0.529687084,0.526133095,0.373113131,0.441680434,0.939659261,0.210662852,0.802942388,0.750608041,0.779696369,4.274492781,2.306152536,5.551082776,0.868496075,0.735520747,0.402989246,0.98053132,0.093794041,0.255659626,0.506826239,0.548316401,0.135393136,0.388806521,0.780726077,10.20896774,6.611956983,2.611956983,8.337168425,3.460929325,1.262166452,1.722715056,0.714306453,0.25262328,0.491520105,0.203937188,0.073395001,9.931281392,4.361000436,1.713462769,0.516256481,0.304891238,0.152645878,0.148397881,0.088010023,0.046095445,4.644037244,2.425344952,1.063345256,2.274733623,0.986601602,0.367404514,0.2752583,0.142639959,0.062580476,6.368760374,3.02200406,1.232971014,1.330860621,0.612982657,0.233058471,0.707773413,0.299942686,0.108695652
1852.198194,0.063167625,0.171134468,0.100139624,0.13349094,0.099965462,0.990978273,0.426539891,0.0475641,0.725276785,0.62395714,0.932615566,0.358694293,0.271187498,0.540652388,0.752012701,0.428322692,4.518852283,4.297626081,4.394500118,0.557077239,0.642512194,0.428964738,0.937605296,0.067739491,0.390541932,0.373480885,0.207700913,0.302351842,0.794258276,0.72748025,10.28689421,6.715858951,2.715858951,6.895884875,2.843236375,0.852430129,1.724366937,0.715014402,0.253092886,0.375918166,0.1543935,0.040531021,8.381149151,3.645482339,1.177610416,0.556195035,0.332744912,0.168063605,0.119276672,0.071272336,0.027373233,3.826859768,1.999720553,0.738724829,2.265955832,1.007511086,0.362414296,0.204108743,0.106711246,0.035218377,5.566700988,2.565592123,0.835828601,1.408645498,0.639637854,0.248193082,0.544839255,0.223394132,0.053433144
1907.285502,0.027168088,0.101211932,0.102654384,0.019737028,0.988036858,0.955167662,0.12199463,0.147368827,0.467015987,0.698880234,0.946525703,0.144728656,0.174302979,0.614799265,0.842751324,0.808441543,3.896325286,2.247098269,5.437955727,0.816848851,0.188308106,0.053297701,0.93825486,0.162605438,0.585497047,0.447492735,0.138099121,0.116155766,0.24053174,0.120623817,9.159893102,5.213190803,1.213190803,7.303321961,3.017852269,0.968258672,1.831075557,0.760746667,0.283428623,0.500977268,0.207990258,0.076083537,8.790273883,3.840938994,1.317919915,0.579784165,0.348678221,0.186823371,0.159798498,0.092337887,0.050011739,3.936294884,2.088217019,0.793606678,2.414878718,1.070805541,0.412872456,0.273515653,0.144708326,0.068064706,5.599727973,2.619855265,0.898606661,1.393465949,0.672031082,0.286289931,0.708422811,0.294180627,0.109233906
881.506302,0.059652782,0.087554059,0.094566007,0.780795199,0.847116173,0.212817718,0.260259245,0.611419009,0.274194374,0.146977776,0.751770727,0.380755012,0.324192341,0.084829539,0.120238381,0.47110607,5.158050831,3.421489153,7.041579967,0.617495357,0.660351934,0.334783314,0.97789727,0.12556964,0.528017372,0.681914176,0.359152321,0.228763291,0.611360048,0.918902308,10.00434994,6.339133255,2.339133255,4.391138316,1.769773564,0.140366464,0.981400336,0.396600144,0.041878096,0.389993897,0.160425956,0.044532551,5.452203181,2.341152473,0.204393913,0.381473229,0.215907639,0.03536217,0.153776566,0.087454844,0.040249045,2.88155217,1.421272727,0.128418094,1.346393376,0.560695912,0.065678508,0.258307384,0.132425542,0.041528239,3.494136408,1.56310116,0.131769961,0.788374751,0.349351824,0.037808088,0.563520871,0.231233042,0.06484805
1648.357283,0.061434993,0.059097407,0.058738789,0.113132358,0.508647247,0.7187966,0.956771103,0.668369414,0.077287922,0.275451616,0.99189936,0.806546505,0.410905927,0.587617836,0.286122998,0.195532599,3.538967874,2.030476325,5.973673558,0.33583581,0.427562312,0.468398905,0.940160861,0.148575417,0.304549596,0.666336097,0.208871473,0.270972398,0.48987372,0.220861722,10.40519671,6.873595619,2.873595619,7.153960009,2.953840004,0.925797203,1.176480646,0.480205991,0.097336641,0.299330225,0.121570096,0.018758164,8.69709605,3.793561524,1.277551621,0.380656615,0.218111673,0.067241313,0.094042996,0.055795853,0.013042856,4.398198415,2.30148334,0.868134404,1.607186077,0.683463028,0.150186133,0.183169414,0.094244904,0.018283698,5.979315212,2.775999491,0.962865651,0.988697172,0.439804558,0.090120862,0.441007576,0.172459893,0.035207567
1238.510938,0.016917469,0.073795693,0.122325569,0.69298781,0.026527467,0.985450732,0.041443878,0.395617864,0.439004271,0.903274616,0.029621369,0.714165033,0.141429275,0.189008273,0.639103153,0.828845805,4.039680629,2.838109574,6.674469513,0.300065247,0.229153076,0.601295295,0.974707276,0.141130248,0.50876797,0.496284742,0.1026567,0.671434719,0.515119576,0.719811244,10.80388589,7.40518118,3.40518118,4.963600462,2.015114484,0.303109274,1.591585308,0.658107989,0.215344966,0.50769027,0.210867258,0.077991948,6.22246149,2.645105275,0.435224106,0.579671558,0.335845391,0.17862713,0.189149896,0.110481536,0.061428077,2.844091877,1.44814191,0.267620675,2.11254089,0.912847527,0.322389699,0.285781324,0.156934354,0.068453216,3.808674969,1.798137711,0.278677758,1.2078352,0.576791558,0.210600311,0.720989905,0.306785207,0.115440747
936.1079243,0.066780857,0.079047684,0.054258461,0.357753221,0.074293932,0.329476068,0.311168161,0.491520096,0.621942048,0.366592568,0.52837591,0.298357569,0.20611554,0.895362344,0.59870849,0.748144887,4.224518639,2.466346532,4.860764261,0.267577521,0.505341957,0.704806885,0.950330149,0.076014267,0.32369976,0.332435708,0.464154812,0.314672256,0.408748151,0.588796447,11.11442065,7.81922754,3.81922754,8.845016081,3.678578321,1.406540286,1.544081184,0.637749079,0.201840222,0.481139668,0.199488429,0.070443991,10.5509489,4.619203225,1.882609229,0.447214239,0.266080576,0.119001896,0.14289617,0.082379311,0.041918399,5.059832531,2.70144607,1.24300303,2.050117726,0.892515476,0.294794381,0.280003835,0.144586986,0.065840378,6.726989723,3.192779188,1.353287108,1.182622894,0.558200578,0.199368259,0.691294069,0.285334544,0.107550077
1715.153774,0.049440915,0.121515697,0.113219115,0.961849348,0.68219219,0.800136084,0.332473372,0.902713295,0.377814887,0.308931753,0.19302866,0.50299578,0.376414526,0.375843259,0.378605075,0.726113353,4.02703176,3.052476383,3.814801085,0.413314384,0.305282788,0.657250617,0.955432474,0.131632475,0.392341659,0.543283801,0.068712213,0.069170592,0.638864602,0.465455641,10.97175185,7.629002469,3.629002469,5.99025871,2.455110876,0.594973548,1.285239568,0.526816958,0.128255249,0.473891293,0.196381983,0.068383382,7.223231245,3.176941963,0.824660248,0.44440057,0.257543702,0.097785025,0.164427179,0.096282889,0.051865293,3.520933304,1.862439546,0.540693075,1.731202487,0.742283033,0.184282585,0.289007734,0.148243164,0.061290617,4.534704208,2.189496168,0.56120708,0.98454849,0.464233379,0.114363404,0.676978976,0.286661898,0.103806782
399.2838724,0.04462862,0.079328563,0.115070619,0.71235966,0.104713044,0.488403315,0.534346839,0.521051698,0.187539469,0.821435181,0.834837826,0.907416522,0.386766994,0.485031336,0.489724584,0.628928817,3.76658728,3.439008925,5.369207276,0.852290373,0.366002302,0.177567172,0.944622846,0.079632628,0.292291597,0.485157718,0.123854772,0.16194659,0.753900356,0.357580652,9.532701517,5.71026869,1.71026869,6.590247193,2.712248797,0.765541702,1.41591611,0.58282119,0.165404723,0.441917581,0.182678963,0.059293712,8.006083868,3.462326455,1.070536096,0.467727075,0.271652101,0.114782214,0.144190894,0.086549334,0.043392125,3.795599882,2.015010516,0.708958847,1.911175963,0.809300717,0.237732467,0.260079591,0.136829861,0.055975054,5.167235471,2.392739022,0.760693016,1.089332556,0.508957789,0.163749022,0.62802326,0.270692134,0.095109186
1344.201475,0.044656201,0.14106673,0.100998747,0.798375752,0.116946766,0.152380018,0.695950932,0.76675928,0.759555843,0.86367536,0.849139968,0.847089934,0.339338752,0.736697591,0.485795129,0.202823518,4.047696063,4.86561268,3.781323361,0.121094517,0.585915564,0.204851078,0.969478634,0.110167494,0.458770363,0.552101216,0.194752774,0.173938111,0.782370845,0.419461051,9.614553234,5.819404313,1.819404313,7.973153263,3.304922827,1.158682142,1.411295071,0.580840745,0.164091027,0.301728937,0.122598116,0.019440084,9.523086888,4.166334427,1.561137462,0.427860627,0.254668149,0.10309151,0.093241446,0.053124576,0.012029601,4.700808236,2.423829884,1.047441075,1.878405506,0.811155179,0.244341836,0.177200739,0.093617133,0.018866853,6.621515757,3.055415504,1.11299435,1.157851984,0.543301581,0.173199153,0.439492564,0.178581738,0.030190678
875.5402905,0.050672305,0.070433594,0.098397137,0.118809353,0.603196783,0.632597621,0.315180667,0.751548856,0.275175502,0.199197267,0.309239361,0.543089773,0.46581417,0.320228275,0.20713453,0.255854236,3.313621373,4.69389347,5.924360998,0.558086176,0.547667513,0.95370178,0.997470493,0.113216507,0.344126095,0.639378669,0.130681537,0.329770412,0.476448474,0.460464672,11.86110534,8.814807119,4.814807119,5.684654371,2.324137588,0.5080946,1.083590207,0.440395803,0.070929216,0.319176044,0.130075447,0.024400047,6.962385986,2.996464908,0.71092397,0.375877722,0.220119674,0.052643622,0.110511521,0.066190806,0.018466523,3.58969672,1.814499798,0.463289811,1.474320791,0.632351314,0.098003072,0.198668669,0.104906057,0.023425499,4.729964614,2.148985351,0.510416667,0.890496443,0.410993036,0.068664966,0.452986344,0.200288184,0.034013605
1583.544432,0.033040659,0.119745922,0.049348483,0.893485649,0.161652493,0.381062703,0.902257655,0.746908057,0.612757135,0.348572692,0.786459659,0.587292114,0.187841207,0.264701245,0.063543462,0.441169395,3.831528831,2.963070532,6.218484497,0.824284273,0.299193443,0.070703179,0.972187752,0.120488209,0.506110172,0.571846719,0.071056251,0.468966053,0.505398254,0.38131028,9.212109538,5.282812717,1.282812717,5.379533341,2.193371432,0.42135305,0.914727111,0.368025905,0.02292385,0.380144731,0.156204885,0.041732574,6.589820993,2.86634222,0.599386642,0.327522653,0.185206538,0.017384925,0.137003717,0.079665864,0.033287359,3.502616716,1.764951353,0.414681613,1.262644276,0.52194558,0.033162074,0.255616965,0.125113024,0.039234003,4.29946939,1.974587334,0.402802624,0.730935688,0.328361996,0.021850243,0.544244575,0.228621016,0.061078456
1180.278447,0.089227708,0.038444709,0.138355088,0.899579533,0.805749287,0.571196584,0.830990995,0.066705936,0.441114377,0.762859966,0.253130971,0.562804828,0.132283284,0.730478109,0.247873836,0.734979818,4.419581151,3.894711422,5.479869396,0.485889239,0.504633943,0.189976813,0.997576165,0.124856854,0.339366308,0.624492399,0.11637143,0.193993026,0.548011944,0.509685933,9.56993044,5.759907253,1.759907253,7.938977212,3.290275948,1.148966379,1.131499631,0.460928413,0.084549181,0.47680836,0.197632154,0.069212662,9.497524393,4.185271403,1.556874315,0.344752662,0.19994109,0.051007917,0.145158863,0.084491964,0.042185672,4.951106529,2.604186014,1.075207916,1.528740804,0.654378546,0.106470981,0.29337109,0.158828358,0.067611741,6.138187891,2.904138664,1.083373269,0.874376242,0.403678058,0.082707668,0.674483391,0.286856244,0.099201278
1063.631462,0.036072826,0.04277451,0.114093596,0.148861722,0.924594632,0.576450443,0.006187788,0.551480118,0.36203116,0.002412343,0.32583318,0.031716224,0.148732133,0.460335071,0.611955175,0.676794554,4.390842503,3.859312095,4.815842452,0.404010301,0.4019268,0.075991968,0.943256947,0.138973538,0.330675479,0.304886592,0.085823397,0.2237592,0.538346691,0.807977435,9.227975904,5.303967872,1.303967872,6.454541217,2.654089093,0.726962432,1.559659286,0.644425408,0.206268854,0.457665408,0.189428032,0.063770595,7.883995747,3.415593682,0.994337799,0.519430806,0.303056216,0.140751901,0.151415642,0.08875398,0.043600806,3.699419181,1.931487011,0.621783236,2.083090436,0.892333274,0.298109364,0.263702291,0.135353083,0.0544953,5.086622721,2.361219962,0.690408643,1.225094046,0.565161284,0.188732233,0.640514216,0.280037779,0.100756534
1481.269648,0.031304845,0.088883644,0.104988958,0.939983443,0.533061222,0.574719609,0.32454175,0.732724341,0.573452405,0.520266245,0.882252954,0.265245029,0.427535549,0.59435528,0.050646904,0.423936777,4.299393332,4.546831845,6.614946936,0.107066929,0.742733534,0.797638512,0.959462013,0.150498971,0.474436578,0.336696326,0.88171962,0.2339436,0.609159332,0.147681821,11.39291554,8.190554048,4.190554048,7.190982262,2.969706684,0.9363221,0.899560759,0.36152604,0.018612273,0.374475199,0.153775085,0.040120807,8.647692411,3.807011046,1.275753891,0.289345138,0.168188015,0.011614981,0.119474101,0.070520568,0.027665855,4.813902223,2.415890677,0.913019391,1.256657814,0.527312424,0.018282548,0.242389096,0.125353872,0.03601108,5.773567915,2.621592056,0.909601964,0.726836578,0.329868302,0.014947876,0.539575768,0.226302374,0.062031533
